Gene names,riBAQ 17,riBAQ 18,riBAQ 35,riBAQ 36,riBAQ 19,riBAQ 20,riBAQ 21,riBAQ 22,riBAQ 23,riBAQ 37,riBAQ 38,riBAQ 39,riBAQ 40,riBAQ 41,riBAQ 24,riBAQ 25,riBAQ 26,riBAQ 42,riBAQ 43
SH3BGRL,0.00048425,0.000382875,0.000326852,0.000394684,0.000473854,0.000488479,0.000491322,0.000584496,0.000574499,0.000348291,0.000464721,0.000580975,0.001054241,0.000567529,0.000545625,0.00066596,0.000539229,0.00067365,0.000535428
SH3BGRL2,0.000219153,0.000246274,0.000195211,0.000183077,0.000182816,0,0,0.000244553,0.00020633,0.00018244,0,0.000192198,0.000491262,0.000218133,0.000156129,0,0,0,8.00E-05
SH3BGRL3,0,0,0.000394617,0.000528515,0.000443527,0.000393432,0.000414419,0.000714022,0.00034292,0,0.000399123,0,0.000979175,0.000481835,0.000358804,0.000396295,0,0,0.000383025
SH3GL1,5.47E-05,7.79E-05,0.000129792,9.76E-05,5.96E-05,0,0,0,4.06E-05,7.39E-05,5.25E-05,0,0,4.93E-05,0,0,0,0,0
SH3GL2,0.001000147,0.001329417,0.001493554,0.001749132,0.001235306,0.00071614,0.000724289,0.001052411,0.001014105,0.001575295,0.001327015,0.00064418,0.000521242,0.000879806,0.000423978,0.000206313,0.00024477,0.00020549,0.000269222
SH3GL3,6.74E-05,0.000113347,0.000148118,0.000175804,9.50E-05,6.12E-05,5.97E-05,8.54E-05,7.45E-05,0.000120994,7.74E-05,4.58E-05,4.20E-05,7.01E-05,0,0,0,0,0
SH3GLB1,0,0,3.08E-05,3.46E-05,0,1.80E-05,0,0,0,0,2.40E-05,0,0,0,0,1.60E-05,1.14E-05,1.67E-05,2.85E-05
SH3GLB2,8.01E-05,0.000391554,0.000247232,0.000222747,0.000126452,0.000184758,0.000169242,9.06E-05,9.70E-05,0.000249498,0.000225905,7.50E-05,8.32E-05,7.60E-05,4.03E-05,5.13E-05,4.02E-05,3.08E-05,8.89E-05
SIAE,0,0,0,0,0,0,9.42E-06,0,0,0,0,0,0,0,1.18E-05,1.08E-05,1.43E-05,7.14E-06,8.07E-06
SIRPA,0.000664269,0.00036385,0.000598603,0.000527976,0.000698032,0.000768711,0.001358092,0.000536142,0.00053959,0.000509332,0.000597762,0.000686825,0.000378293,0.00051183,0.000413356,0.000724215,0.000448637,0.00028373,0.000730735
SIRT2,0.000125316,0.000296147,0.000154357,0.000150184,0.000235999,0.000517062,0.000411532,0.000320684,0.000237561,0.000276979,0.000479764,0.000336804,0.000263586,0.000257151,0.000278827,0.000108948,0.000258613,7.75E-05,0.000107189
SKP1,0.000836001,0.0012806,0.001142779,0.001153985,0.001172422,0.001264112,0.000807298,0.001440285,0.001043177,0.001096763,0.001151397,0.000894815,0.001540058,0.001046904,0.000953738,0.001051433,0.001154095,0.001475668,0.001000784
SLC12A2,9.16E-06,1.91E-05,1.36E-05,9.64E-06,5.63E-06,1.15E-05,6.73E-06,9.58E-06,8.96E-06,9.31E-06,1.11E-05,8.67E-06,9.08E-06,6.32E-06,7.17E-06,6.69E-06,0,6.87E-06,5.61E-06
SLC12A5,6.33E-05,5.36E-05,4.50E-05,2.38E-05,3.68E-05,9.33E-05,5.23E-05,3.36E-05,6.10E-05,3.68E-05,4.70E-05,5.44E-05,3.72E-05,2.21E-05,4.37E-05,4.05E-05,2.58E-05,1.15E-05,5.71E-05
SLC14A1,0.000163151,0,0,0,0.000326734,0.000264112,0.000157415,0.000223822,0.000488622,0.000132302,0.000212342,0.000406373,0,0,0.000699653,0.00094268,0.001925609,0.000927956,0.001522878
SLC15A2,5.18E-05,4.83E-05,5.61E-05,8.40E-05,4.71E-05,3.19E-05,6.19E-05,6.25E-05,3.00E-05,4.29E-05,4.30E-05,6.06E-05,3.11E-05,3.09E-05,4.10E-05,7.82E-05,8.40E-05,9.97E-05,0.000120383
SLC16A1,0.000117932,0,7.33E-05,7.83E-05,0.000110046,0.00012109,0.000115036,0.000148522,0.000136904,0.00010085,0.000164297,0.000197584,0.000161886,9.72E-05,0.000238943,0.000366896,0.000345665,0.000186446,0.000154332
SLC17A7,0.000219218,0.000246098,0.000309627,0.000256309,0.000252677,0.000180817,0.000513971,0.000146712,0.000215795,0.000254885,0.000242332,0.000104139,6.73E-05,0.000116284,5.70E-05,5.85E-05,0,0,9.71E-05
SLC1A2,0.007296412,0.006314659,0.005317047,0.007008954,0.005009636,0.006828905,0.004875469,0.007008646,0.005440706,0.00469761,0.004905449,0.005697134,0.003729765,0.003932396,0.004508051,0.002306999,0.002790457,0.003068493,0.002719891
SLC1A3,0.003768655,0.00300051,0.002698651,0.002571689,0.002499784,0.003366008,0.002836313,0.003076185,0.003142061,0.002657441,0.002526117,0.003381528,0.002071856,0.001894981,0.004511893,0.005249985,0.00405765,0.004155967,0.004306366
SLC1A4,0.000281472,0.000259167,0.000213898,0.000319117,0.000280133,0.00032677,0.000339381,0.000519169,0.000342416,0.000250312,0.000172824,0.000299636,0.00014747,0.000201657,0.000313581,0.000274039,0.000206678,0.000291661,0.000270548
SLC25A1,0,0,0,0,2.06E-05,0,0,0,0,2.11E-05,0,0,0,0,3.42E-05,0.000171701,9.85E-05,5.07E-05,0.000199995
SLC25A11,3.19E-05,0,0,0,3.15E-05,6.42E-05,3.41E-05,4.48E-05,2.82E-05,0,0,0,0,0,8.60E-05,0.000187626,0.000111442,5.06E-05,0.000276793
SLC25A12,1.52E-05,0,5.90E-06,0,0,3.62E-05,2.99E-05,1.20E-05,0,2.03E-05,0,1.14E-05,1.06E-05,0,3.94E-05,9.89E-05,5.16E-05,2.38E-05,0.000146228
SLC25A18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33E-05,7.02E-05,2.62E-05,0.000123796
SLC25A20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94E-05,6.35E-05,1.97E-05,6.63E-05
SLC25A24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62E-05,2.27E-05,2.40E-05,8.16E-05
SLC25A3,7.41E-05,0,2.18E-05,3.72E-05,9.79E-05,0.000147269,7.71E-05,0.000100925,7.75E-05,0.000103748,3.47E-05,6.05E-05,3.02E-05,0,0.000212263,0.000536426,0.000386189,0.000180366,0.000715057
SLC25A4,0.000234765,8.66E-05,0.000121561,0.00011939,0.000340512,0.000456126,0.000332071,0.000338451,0.00026742,0.000277542,0.000174155,0.000227685,0.000148109,7.42E-05,0.000815876,0.001907034,0.001233978,0.000643846,0.002271443
SLC25A5,0,0,0,0,0,5.64E-05,0,0,0,0,0,0,0,0,0.00010103,0.000205154,0.000162682,7.00E-05,0.000198074
SLC25A6,0,3.61E-05,2.84E-05,0,0.000108866,0.00013398,0,0,0,9.47E-05,0,0,0,0,0.000212981,0.000494706,0.000375781,0.00018209,0.000551414
SLC2A1,0.000312237,0.000129802,0.000159821,0.0001617,0.000137523,0,0.000277222,0.000202136,0.000229517,0.000177144,0.000174013,0.000275751,0.000158614,0.000174608,0.000330317,0.00038458,0.000108759,0.000196683,0.000388808
SLC2A13,0,1.27E-05,2.06E-05,2.16E-05,2.53E-05,0,0,1.51E-05,0,1.55E-05,0,0,0,0,0,1.61E-05,7.50E-06,0,0
SLC2A3,0.000729149,0.000545074,0.000609496,0.000713263,0.000379599,0.000339318,0.000478998,0.000384454,0.000393867,0.000559386,0.000446441,0.000392898,0.000161193,0.000439256,0.000285675,0.000220173,0,9.82E-05,0.000140558
SLC2A5,5.57E-05,0,0,0,8.12E-05,0,8.64E-05,9.02E-05,0,5.41E-05,6.12E-05,0,0,0,8.25E-05,0.00013014,0.000113072,0.000165678,9.69E-05
SLC30A1,4.81E-05,5.89E-05,5.55E-05,5.59E-05,6.52E-05,3.78E-05,4.83E-05,5.66E-05,3.24E-05,5.09E-05,5.31E-05,4.04E-05,3.45E-05,3.26E-05,5.05E-05,6.52E-05,9.21E-05,6.28E-05,7.30E-05
SLC39A12,0,0,0,0,0,0,6.07E-05,3.53E-05,0,0,1.66E-05,0,0,0,2.83E-05,4.75E-05,2.83E-05,4.53E-05,6.10E-05
SLC3A2,0.001367258,0.000953283,0.000946914,0.001095012,0.000838818,0.000995426,0.001090708,0.000996211,0.001046323,0.001229552,0.001127715,0.001092154,0.000815702,0.000854858,0.001463208,0.001696326,0.001706701,0.001539166,0.00196998
SLC44A1,0.000197423,0.00014255,0.000100225,0.000125945,0.000233519,0.00024652,0.000232049,0.000386988,0.000251267,0.000238577,0.000361629,0.000289518,0.000324108,0.000241977,0.000301631,0.00028485,0.000452395,0.000271225,0.000291683
SLC44A2,0.000478935,0.000422188,0.00031134,0.000455416,0.000635767,0.000408734,0.000556271,0.000506439,0.000426079,0.000393563,0.000371658,0.000580015,0.00056349,0.000375104,0.000575859,0.001251767,0.001402574,0.001059729,0.001150766
SLC4A1,6.93E-05,2.92E-05,3.09E-05,2.58E-05,1.98E-05,3.53E-05,9.00E-05,9.45E-05,3.58E-05,0.000110464,7.76E-05,8.36E-05,5.89E-05,3.46E-05,0.000201302,0.000226943,4.02E-05,0.000269915,0.000312069
SLC4A10,1.71E-05,1.63E-05,9.18E-06,0,1.11E-05,1.24E-05,6.60E-06,0,8.59E-06,1.46E-05,1.58E-05,1.44E-05,6.21E-06,9.40E-06,0,7.36E-06,7.40E-06,0,0
SLC4A4,0.000401606,0.000264954,0.000279007,0.000308622,0.000258181,0.000236895,0.000240457,0.000285242,0.000219722,0.000242857,0.000275769,0.000254237,0.000188551,0.000168997,0.000219151,0.000240426,0.000184035,0.000201477,0.000128726
SLC6A1,0.00030432,0.000196054,0.000186844,0.000247088,0.000172616,0.000170033,0.000181533,0.000158739,0.000214444,0.000168085,0.000173779,0.000203939,0.000110819,0.00010869,0.000163011,0.000242322,0.000140032,9.31E-05,0.000194654
SLC6A11,0.000143948,8.17E-05,6.49E-05,5.95E-05,0.000103556,9.58E-05,7.51E-05,7.58E-05,0.000101747,7.77E-05,0.000106296,0.000113755,9.15E-05,5.68E-05,7.08E-05,0.000122087,0,0.000101342,0.0001369
SLC6A17,3.38E-05,5.48E-05,4.58E-05,5.39E-05,4.86E-05,5.52E-05,9.41E-05,4.79E-05,2.80E-05,5.93E-05,3.51E-05,2.07E-05,2.05E-05,2.02E-05,1.94E-05,1.87E-05,1.10E-05,2.35E-05,2.33E-05
SLC7A11,3.91E-05,0,0,4.00E-05,2.57E-05,0,0,4.65E-05,4.39E-05,0,4.14E-05,0,0,0,4.47E-05,6.78E-05,6.10E-05,4.35E-05,4.97E-05
SLC7A5,4.88E-05,0,0,0,0,0,0,3.60E-05,4.56E-05,0,0,3.79E-05,0,2.86E-05,6.57E-05,7.08E-05,7.74E-05,0,7.21E-05
SLC8A1,4.26E-05,6.76E-05,5.75E-05,5.04E-05,3.34E-05,3.92E-05,2.65E-05,4.78E-05,5.15E-05,5.11E-05,6.06E-05,3.88E-05,2.79E-05,3.01E-05,2.74E-05,2.45E-05,1.86E-05,1.20E-05,2.13E-05
SLC8A2,0.000233327,0.000339845,0.000348157,0.000426256,0.000309322,0.000160671,0.000192746,0.000248729,0.000234404,0.000369695,0.000258355,0.000186445,0.000171381,0.000263103,7.75E-05,6.06E-05,5.15E-05,3.11E-05,8.45E-05
SLC9A1,2.73E-05,3.17E-05,2.36E-05,2.07E-05,0,0,0,2.47E-05,2.23E-05,2.44E-05,2.63E-05,0,0,1.46E-05,0,0,0,0,0
SLC9A3R1,0.001813585,0.002722984,0.001538531,0.001778293,0.002998973,0.00251677,0.002817994,0.002734101,0.002356139,0.002809044,0.003015249,0.002957385,0.002761605,0.00214096,0.002620746,0.003786105,0.004835439,0.005911312,0.003305332
SLC9A3R2,0.000323666,0.00036457,0.000301524,0.000278409,0.000303297,0.000340841,0.000530328,0.000422155,0.000313783,0.000338643,0.000425722,0.000461812,0.000343482,0.000252262,0.000484107,0.000652394,0.001177617,0.001207147,0.000527916
SMPD3,1.43E-05,1.87E-05,2.54E-05,2.09E-05,1.19E-05,9.49E-06,0,1.06E-05,1.35E-05,1.32E-05,0,0,6.16E-06,1.17E-05,0,0,0,0,0
SMS,0,3.07E-05,2.29E-05,2.41E-05,0,3.66E-05,0,1.66E-05,0,1.64E-05,2.00E-05,0,0,0,0,2.09E-05,1.75E-05,4.08E-05,0
SNAP23,4.64E-05,4.30E-05,5.97E-05,7.65E-05,0.000102743,8.14E-05,0.000196462,6.84E-05,6.66E-05,9.04E-05,8.17E-05,0.000119477,7.02E-05,9.57E-05,0.000189098,0.000170131,0.000176333,0.000256111,0.000228336
SNAP25,0.009669926,0.010317415,0.013820626,0.01251763,0.007541893,0.005891813,0.00577514,0.006032399,0.006746237,0.010859673,0.008585105,0.006687105,0.005586341,0.006661228,0.002765502,0.001932826,0.001796729,0.001387544,0.001827338
SNAP91,0.000560421,0.000883634,0.000910597,0.000906123,0.000741233,0.000676758,0.000769698,0.000750654,0.000672997,0.000728363,0.000803124,0.000451249,0.000480093,0.000600835,0.000463699,0.000344264,0.000301042,0.00015956,0.000248933
SNCA,0.003586873,0.003021146,0.004464841,0.006974631,0.003081126,0.003039416,0.00371637,0.003848818,0.003730661,0.003916206,0.002871427,0.002826175,0.004024967,0.003695216,0.001773286,0.000655522,0.000825959,0.000676567,0.000546687
SNCG,0.001262771,0.001200145,0.001208369,0.001808502,0.000882597,0.000849594,0.00092454,0.0011555,0.001337423,0.001262796,0.001024464,0.001082115,0.001414975,0.00153347,0.000823447,0.000340912,0.000331255,0.000198368,0.000142181
SND1,4.49E-06,4.87E-06,3.53E-06,4.91E-06,5.78E-06,6.37E-06,8.12E-06,5.74E-06,5.69E-06,3.85E-06,0,0,0,4.11E-06,0,1.16E-05,1.13E-05,8.78E-06,8.63E-06
SNTA1,0.000117572,8.18E-05,0.000130523,0.000153732,7.83E-05,9.75E-05,0.000199626,0.000169509,8.75E-05,0.000126115,0.000101222,0.000144502,0.000107959,9.54E-05,0.00010047,0.000102191,0.000126682,0.000119765,9.20E-05
SNTB1,0,1.82E-05,9.09E-06,1.21E-05,0,2.20E-05,4.27E-05,2.61E-05,0,2.19E-05,1.29E-05,1.83E-05,1.66E-05,0,3.05E-05,5.30E-05,4.06E-05,5.36E-05,2.72E-05
SNX1,1.81E-05,2.41E-05,1.82E-05,2.39E-05,1.14E-05,3.21E-05,2.03E-05,2.15E-05,9.09E-06,1.95E-05,2.61E-05,1.97E-05,1.27E-05,1.08E-05,1.14E-05,1.10E-05,0,2.21E-05,1.54E-05
SNX2,1.88E-05,4.09E-05,2.34E-05,3.11E-05,2.68E-05,4.30E-05,4.13E-05,4.04E-05,2.46E-05,3.14E-05,3.03E-05,1.75E-05,1.95E-05,1.81E-05,2.32E-05,3.43E-05,2.39E-05,3.98E-05,3.21E-05
SNX27,0,2.11E-05,1.88E-05,2.27E-05,0,0,1.69E-05,2.19E-05,0,0,2.24E-05,1.73E-05,0,0,1.39E-05,2.51E-05,1.64E-05,2.08E-05,2.16E-05
SNX4,0,3.32E-05,1.83E-05,1.61E-05,0,1.33E-05,0,0,0,1.66E-05,8.18E-06,0,0,0,0,0,0,0,0
SNX5,8.61E-06,1.87E-05,1.95E-05,1.92E-05,1.65E-05,2.50E-05,2.15E-05,2.33E-05,1.50E-05,2.03E-05,1.60E-05,1.71E-05,2.38E-05,1.46E-05,2.25E-05,1.91E-05,2.31E-05,2.77E-05,2.75E-05
SNX6,0,1.96E-05,9.86E-06,1.46E-05,0,2.14E-05,2.28E-05,3.02E-05,2.15E-05,0,2.34E-05,0,0,0,0,0,0,1.75E-05,1.59E-05
SOD1,0.005677122,0.006355543,0.006088227,0.005491657,0.008884976,0.006264715,0.00653862,0.010285697,0.007968782,0.006981055,0.009082898,0.009141081,0.013002165,0.009664774,0.007402771,0.007750647,0.006163315,0.008884272,0.008316072
SOD2,0.000497758,0.00015865,0.000231142,0.000118034,0.000402479,0.00033478,0.00043259,0.000353836,0.00059831,0.000309367,0.000199115,0.000516417,0.000991213,0.000234774,0.001281388,0.001629867,0.002365792,0.001769017,0.00153796
SOGA3,2.06E-05,5.03E-05,4.43E-05,2.62E-05,1.58E-05,1.59E-05,0,1.88E-05,1.93E-05,2.05E-05,2.33E-05,1.25E-05,1.22E-05,1.15E-05,0,0,0,0,0
SORBS1,5.18E-06,0,0,0,0,0,0,7.89E-06,9.15E-06,3.93E-06,4.66E-06,1.49E-05,1.74E-05,0,9.59E-06,1.29E-05,1.41E-05,1.02E-05,9.15E-06
SORCS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-05,7.71E-05,2.21E-05,1.11E-05,5.88E-06
SORD,4.58E-05,0,3.21E-05,0,4.49E-05,0,6.52E-05,3.67E-05,6.12E-05,4.08E-05,3.72E-05,3.75E-05,2.85E-05,5.17E-05,7.88E-05,0.000121863,0.000161855,0.000118,0.000152841
SORL1,2.99E-06,0,2.72E-06,0,4.97E-06,1.65E-05,7.31E-06,4.72E-06,5.58E-06,2.69E-06,4.38E-06,2.60E-06,0,0,1.18E-05,2.39E-05,1.65E-05,2.93E-05,2.65E-05
SORT1,0,0,0,0,2.22E-05,3.91E-05,2.50E-05,1.30E-05,0,1.67E-05,1.87E-05,1.27E-05,0,7.60E-06,2.62E-05,3.89E-05,3.23E-05,3.34E-05,5.87E-05
SPARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169582,0.000203935,0.000229522,0.000373207
SPARCL1,1.96E-05,0,1.03E-05,0,1.52E-05,5.75E-05,6.88E-05,2.52E-05,4.65E-05,2.39E-05,4.18E-05,5.07E-05,9.26E-05,2.28E-05,4.73E-05,4.22E-05,5.01E-05,3.72E-05,0.000125971
SPG20,0,1.56E-05,0,0,0,0,0,0,0,5.93E-06,5.36E-06,0,0,0,0,7.35E-06,1.65E-05,8.02E-06,1.31E-05
SPR,4.34E-05,0,0,0,6.74E-05,0,0,5.50E-05,5.42E-05,5.17E-05,4.27E-05,4.61E-05,4.31E-05,2.69E-05,4.85E-05,9.80E-05,8.21E-05,7.50E-05,0.000117999
SPTAN1,0.001663627,0.002066257,0.002053146,0.001958587,0.001742129,0.001456325,0.00330258,0.001874925,0.001649026,0.002156064,0.002018546,0.002040135,0.002611832,0.00172129,0.002181959,0.001788608,0.00190716,0.001887089,0.001866841
SPTBN1,0.001205526,0.001618576,0.001546557,0.00154884,0.001351913,0.001127172,0.002522076,0.001535131,0.001190978,0.001691252,0.001550817,0.001400669,0.001703301,0.001313637,0.001523664,0.00137779,0.001460889,0.001355394,0.001188386
SPTBN2,3.18E-05,1.54E-05,4.73E-05,3.82E-05,1.37E-05,7.45E-05,7.46E-05,1.78E-05,1.53E-05,2.33E-05,1.51E-05,9.64E-05,5.38E-05,8.78E-05,1.04E-05,9.04E-06,1.31E-05,4.87E-05,6.86E-05
SQRDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-05,2.47E-05,9.60E-06,1.51E-05,2.82E-05
SRCIN1,0,9.64E-06,9.05E-06,1.03E-05,6.92E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRGAP2,1.80E-05,0,2.39E-05,9.95E-06,2.05E-05,0,0,0,0,0,8.18E-06,7.16E-06,0,0,0,1.87E-05,1.18E-05,1.92E-05,2.05E-05
SRGAP3,6.79E-06,7.00E-06,1.71E-05,1.56E-05,6.03E-06,0,6.29E-06,3.65E-06,6.97E-06,7.93E-06,5.85E-06,5.87E-06,0,5.48E-06,0,8.52E-06,0,0,6.12E-06
SRI,0.001427113,0.002582371,0.001594363,0.002479074,0.003141534,0.003955595,0.003054995,0.002315732,0.001926078,0.00268939,0.003245455,0.002218487,0.003074954,0.001641747,0.002638261,0.004499212,0.004715577,0.008314793,0.00617509
SRM,5.30E-05,4.46E-05,5.80E-05,6.54E-05,8.99E-05,4.91E-05,4.97E-05,5.32E-05,5.82E-05,5.59E-05,5.53E-05,4.92E-05,6.79E-05,7.47E-05,6.61E-05,6.90E-05,5.80E-05,5.65E-05,7.08E-05
SRR,1.82E-05,2.98E-05,0,2.50E-05,0,0,0,2.97E-05,1.48E-05,2.42E-05,2.57E-05,0,1.33E-05,0,0,0,2.79E-05,2.98E-05,3.02E-05
SSB,0,1.72E-05,4.36E-05,0,2.29E-05,2.85E-05,2.02E-05,1.80E-05,2.79E-05,0,1.99E-05,0,1.74E-05,1.64E-05,2.54E-05,2.60E-05,3.77E-05,3.13E-05,3.06E-05
SSBP1,0.000163427,0,0,0,0.000125643,0.000119233,0.000159491,7.56E-05,0.000179851,0,0,0.000275629,0.000288863,8.69E-05,0.000240892,0.000419788,0.000417263,0.000432615,0.000626021
ST13,0.000578649,0.000734601,0.000704359,0.000534274,0.000627473,0.000683922,0.000489952,0.000643749,0.000656833,0.000631555,0.000735977,0.00057482,0.000980453,0.000723336,0.000725643,0.000645914,0.000873791,0.001000206,0.000847766
STAB1,0,0,0,0,0,0,0,0,0,1.96E-06,0,0,0,0,5.38E-06,9.16E-06,0,2.76E-06,4.72E-06
STAM,3.08E-05,8.08E-05,8.77E-05,5.83E-05,5.95E-05,8.75E-05,5.52E-05,6.53E-05,5.03E-05,5.87E-05,7.12E-05,0,4.78E-05,6.13E-05,3.05E-05,0,2.61E-05,0,0
STAT1,0,1.31E-05,0,4.29E-06,0,8.72E-06,1.02E-05,0,0,3.71E-05,1.50E-05,0,0,0,0,2.04E-05,1.07E-05,1.28E-05,9.33E-06
STAT3,0,0,0,0,0,0,0,7.49E-06,0,0,0,4.45E-06,0,0,6.66E-06,1.60E-05,1.19E-05,1.41E-05,1.85E-05
STIP1,0.000375506,0.000435674,0.000495195,0.000386572,0.000472204,0.000404928,0.000269831,0.000441692,0.000546837,0.00042522,0.000454259,0.000335621,0.000594978,0.000466917,0.00034695,0.000241215,0.000244601,0.000280355,0.000351226
STK39,1.12E-05,2.16E-05,0,1.29E-05,1.43E-05,2.61E-05,2.30E-05,1.59E-05,1.86E-05,1.63E-05,2.35E-05,0,0,1.18E-05,1.65E-05,2.24E-05,1.94E-05,1.37E-05,0
STMN1,0.00158249,0.001698008,0.00238937,0.002196606,0.001369284,0.001377433,0.001456645,0.001763319,0.001852205,0.001956182,0.001507465,0.001581946,0.001673142,0.002564163,0.000921985,0.000429205,0.000590405,0.000383419,0.000429657
STOM,0.000619685,0.0004831,0.000424043,0.000426851,0.000860852,0.00057139,0.000950594,0.000651503,0.000712754,0.000655757,0.000614925,0.00113384,0.000799319,0.000683438,0.000917238,0.001047348,0.001416101,0.001021544,0.001113126
STOML2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E-05,4.07E-05,3.10E-05,3.35E-05,9.08E-05
STON2,0,0,0,0,0,0,1.89E-05,0,0,0,0,0,0,0,0,2.98E-05,2.08E-05,2.63E-05,3.11E-05
STRAP,6.49E-05,8.15E-05,6.77E-05,0.000129556,5.73E-05,7.09E-05,6.46E-05,4.72E-05,5.86E-05,6.72E-05,7.46E-05,5.00E-05,5.36E-05,5.93E-05,6.77E-05,5.99E-05,7.74E-05,6.98E-05,5.29E-05
STUB1,0,0,5.77E-05,3.62E-05,1.89E-05,2.73E-05,0,0,1.68E-05,1.20E-05,1.48E-05,0,7.63E-06,3.54E-05,1.92E-05,1.82E-05,1.14E-05,1.75E-05,2.40E-05
STX12,0.000212818,0.000257157,0.000377642,0.000376786,0.000328059,0.000200351,0.000171178,0.000226909,0.000231953,0.000203209,0.00018626,0.000144698,0.000155915,0.000152268,0.000138524,0.000200765,0.000179282,0.000144175,0.000125467
STX1A,0.004712543,0.008325772,0.010472621,0.009080806,0.007510121,0.004038399,0.00356693,0.004897413,0.004248209,0.006311369,0.006176599,0.003182311,0.00369705,0.004666645,0.001689947,0.000746496,0.000879427,0.000693271,0.001057407
STX1B,0.007244193,0.008610987,0.007456991,0.008507813,0.007959466,0.005167278,0.004347731,0.005648677,0.006236933,0.007903203,0.008086173,0.005534322,0.004651919,0.005417925,0.00273064,0.001456985,0.001466901,0.001118822,0.001149152
STX4,9.31E-05,0.000126391,6.13E-05,0.000110588,0.000138732,0.000160273,0.000177151,0.000121484,9.25E-05,0.000109422,0.000108995,0.000137858,9.97E-05,8.33E-05,0.000165955,0.000179097,0.00011686,0.000220117,0.000134085
STX7,0.00015083,0.00025281,0.000212686,0.00024816,0.000254827,0.000197207,8.82E-05,0.000168972,0.000174264,0.000209927,0.000229158,0.000145506,0.000177839,0.000160078,9.11E-05,0.000136362,0.000115233,0.000125849,0.000128436
STXBP1,0.006551056,0.012001454,0.012055206,0.013399529,0.006495073,0.006093629,0.004267423,0.00515567,0.005569795,0.009789054,0.009200965,0.003640588,0.00213657,0.00625941,0.002132351,0.001106369,0.001320549,0.000973549,0.001251004
STXBP3,2.60E-05,3.38E-05,2.21E-05,3.52E-05,2.31E-05,4.21E-05,2.88E-05,2.78E-05,1.99E-05,2.67E-05,2.62E-05,3.18E-05,2.29E-05,2.03E-05,3.86E-05,4.38E-05,4.36E-05,7.11E-05,3.43E-05
STXBP5,1.61E-05,6.96E-05,8.40E-05,9.45E-05,3.31E-05,2.97E-05,2.02E-05,2.79E-05,1.19E-05,5.17E-05,3.77E-05,0,0,3.08E-05,0,0,0,0,0
STXBP5L,7.61E-06,3.10E-05,3.19E-05,3.17E-05,6.03E-06,1.36E-05,0,1.09E-05,0,3.38E-05,2.32E-05,0,0,0,0,0,0,0,0
SUGT1,2.29E-05,5.29E-05,6.14E-05,5.62E-05,4.63E-05,3.70E-05,2.51E-05,2.81E-05,2.85E-05,4.87E-05,4.87E-05,1.95E-05,3.44E-05,3.05E-05,0,2.35E-05,1.91E-05,3.59E-05,2.36E-05
SULT4A1,0.000101414,0.000159331,0.000170507,0.000192818,0.00012162,9.61E-05,9.14E-05,0.000121106,8.07E-05,0.000201457,0.000209907,7.84E-05,0.000101825,9.52E-05,6.42E-05,2.66E-05,2.96E-05,0,2.73E-05
SUSD2,1.72E-05,0,0,9.16E-06,0,1.45E-05,2.16E-05,5.99E-06,1.42E-05,3.34E-05,0,2.21E-05,0,0,7.21E-05,0.000177667,6.10E-05,8.98E-05,0.00026463
SV2A,0.000225893,0.000457484,0.00044429,0.000514616,0.000351009,0.000401812,0.000712816,0.000332773,0.000292793,0.000466733,0.000452435,0.000208653,0.000218559,0.0002329,0.000161299,0.000117308,0.000139626,0.000177754,0.000221611
SV2B,0.000216124,0.000322781,0.000356818,0.00043434,0.000210004,0.00026658,0.000436475,0.000226469,0.000202349,0.000338058,0.000300522,0.000167213,0.000140358,0.000188845,8.70E-05,6.23E-05,3.98E-05,0,9.50E-05
SYN1,0.001682742,0.001649628,0.001811072,0.00224097,0.00190235,0.000917174,0.001193961,0.0012088,0.0014766,0.001499472,0.001257451,0.000938857,0.000767448,0.001431281,0.00066886,0.000375259,0.00029054,0.000258385,0.000425468
SYN2,0.000853391,0.001061042,0.001073494,0.0017516,0.001684939,0.000535672,0.000788794,0.000911103,0.000811306,0.000807757,0.000588918,0.000527024,0.000380082,0.00074349,0.000413108,0.000237438,0.000142279,0.000218524,0.000170101
SYN3,2.54E-05,5.20E-05,3.06E-05,4.00E-05,5.42E-05,0,0,3.59E-05,0,3.16E-05,3.55E-05,0,1.84E-05,2.23E-05,0,0,0,0,0
SYNCRIP,3.63E-05,4.13E-05,2.92E-05,2.58E-05,2.88E-05,1.90E-05,2.24E-05,4.04E-05,2.58E-05,2.99E-05,2.20E-05,3.20E-05,6.04E-05,3.18E-05,3.15E-05,3.76E-05,3.32E-05,2.96E-05,4.39E-05
SYNJ1,0.000128415,0.00015115,0.000177907,0.000175713,0.000138224,8.89E-05,9.55E-05,0.00016236,0.000120275,0.000156855,0.000136594,5.94E-05,6.13E-05,0.000126642,4.54E-05,2.43E-05,2.54E-05,1.64E-05,2.39E-05
