"","kMEgreen","kMEturquoise","kMEblack","kMEpink","kMEgrey"
"LDHB",-0.773102507330026,-0.621133728404335,0.177607925946452,-0.0439429339348867,-0.635218575656705
"LGALS1",0.845269494056921,0.871026893913999,-0.606722077395133,-0.466618628127895,0.298066080041457
"LGALS3",0.834906572686779,0.858507268966493,-0.625003711419834,-0.436024532580611,0.319409133098189
"LGALS3BP",0.170643032056765,0.306757327220662,-0.618895561730809,-0.0290286540965025,-0.455065673489666
"LGALSL",-0.815365297190479,-0.929602603564575,0.833837710240306,0.524023403780121,-0.107903274000181
"LGI1",0.10859941767149,0.0552615845716936,0.0924994956810179,0.611774674839727,0.244173814975064
"LHPP",0.651319707551391,0.751917818466673,-0.789342337204667,-0.595423172289673,-0.154137759501466
"LIMS1",0.782781014427704,0.852827110384542,-0.477091594911373,-0.4346010186525,0.495866509100936
"LIN7C",0.653163116345254,0.337417142318505,-0.13754321274183,-0.209193131789132,0.395646605166582
"LLGL1",0.403531699022203,0.535995630249337,-0.512193788626558,0.110451900554809,-0.011062484124754
"LMAN1",0.965119382776165,0.738205612917311,-0.554498876083098,-0.398359851290098,0.363830790871394
"LMAN2",0.969046669365629,0.763226374423936,-0.536343045597729,-0.372953150860505,0.373850945403522
"LMNA",0.489402939217544,0.608666118382903,-0.811960315698534,-0.362209574337355,-0.394348369292996
"LNPEP",0.755538852185536,0.818156295703091,-0.52458417303808,-0.164661145558833,0.372359647009634
"LRP1",0.863393208533884,0.950407226583265,-0.65662240530482,-0.411557681200104,0.351788938758749
"LRPAP1",0.96747538717179,0.764157194328814,-0.540914824084373,-0.40720411223949,0.383130810239527
"LRRC16A",-0.439636579889987,-0.408991589095297,0.672955453196502,0.461055675027489,0.312305719151036
"LRRC40",-0.226748204548812,-0.239966400367507,0.713850010348068,0.315531315066692,0.560663357868971
"LRRC47",-0.0752958981675763,-0.256575749863132,0.762057913951467,0.657567631384044,0.662691582421497
"LRRC57",-0.604069420270373,-0.638069567569175,0.757046476813905,0.419408902853704,0.190693006586246
"LRRC8A",0.305198898014849,0.26336570144041,-0.117273160494573,0.17950672840991,0.308202077527526
"LRSAM1",-0.404340073821268,-0.483042087716879,0.815736202023019,0.363180188841749,0.472393040145685
"LSAMP",0.353862290736008,0.518106957045825,-0.617004574871877,-0.0401353437721514,-0.279242787484732
"LTA4H",0.0951342353235324,0.404124467234577,-0.397827510044316,-0.397517286393831,0.0252097884469812
"LTF",0.552496509719818,0.635266024478297,-0.497750156681312,-0.393687148035422,0.103321863485086
"LY6H",-0.326360413921866,-0.274141926394872,0.202371426895193,0.475332493203874,-0.190343849363873
"LYN",0.0546436675378065,-0.0268777490538768,0.45174261866943,0.0470469930348975,0.634091718406181
"LYZ",-0.0770715225820256,-0.114035671614427,-0.0451626654073303,-0.306878234170311,-0.324963682114107
"LZTFL1",-0.15416720080217,-0.481994228438246,0.811756014313904,0.424541057713486,0.490137681076653
"M6PR",0.820072944442835,0.632095834599129,-0.341286994603591,-0.0249572258186168,0.426794608446571
"MACF1",-0.240914090509314,-0.248203772396301,0.474196212931925,0.227178799586049,0.209873881683801
"MACROD2",-0.417917164214486,-0.478898846915405,0.807718907451953,0.34800195039489,0.414270868610103
"MADD",-0.294233295668106,-0.403498169021604,0.830455625165269,0.414214354620659,0.569990207568131
"MAG",0.218235094147108,0.569930597614707,-0.618012108737065,-0.434289799926982,-0.153389409649887
"MAGI2",-0.593678483289499,-0.593646593362458,0.604837580322862,0.0887338611899958,-0.0580894469515372
"MANF",0.920000774236037,0.73597479403833,-0.621107553064981,-0.462314916007016,0.229396943947045
"MAOA",0.686450855845404,0.841295934958835,-0.739203839380477,-0.221934501959153,0.136294552198831
"MAOB",0.677018601531974,0.953763387009815,-0.672342026425539,-0.48974437297209,0.329975445173969
"MAP1A",-0.696813465831427,-0.875913090565692,0.65235908462827,0.52618559368109,-0.30831274386435
"MAP1B",-0.679905972132321,-0.825176813085473,0.58537811878948,0.324514473377262,-0.343112998468752
"MAP1S",-0.184700789696249,-0.440722631104037,0.820317300160067,0.47472850532583,0.553202971070099
"MAP2",-0.57364249752733,-0.814835296049739,0.75895382821999,0.571761540305879,-0.101221224543683
"MAP2K1",-0.493936120977477,-0.664288456440576,0.962386621805033,0.577844457512393,0.425693790817498
"MAP2K2",-0.0743772958148864,0.0743680533602661,0.378441784067397,0.103976099662187,0.585737483853069
"MAP2K4",-0.42157921547758,-0.590687158905464,0.855406657854298,0.576643190806512,0.394346877196096
"MAP4",0.710571438959462,0.706812156600475,-0.841307179555359,-0.53532478637698,-0.176663848926882
"MAP6",-0.857258073954578,-0.880355309227203,0.686266878363159,0.386530152073176,-0.257600623672089
"MAPK1",-0.211875845810427,-0.208838886217602,0.310430850896691,0.153916611026041,0.132371317620417
"MAPK10",-0.312945562511052,-0.412223993081275,0.859568947360099,0.405610858315226,0.575712478345657
"MAPK3",-0.169392213552667,-0.228361220346104,0.1926042764478,0.256252370495005,0.00992618182930803
"MAPK8IP3",-0.276057906253654,-0.404452136917266,0.798900589153225,0.410474958161391,0.539811119382878
"MAPRE1",0.283751509472548,0.087481129171446,0.202305741396717,-0.136261369306605,0.379144081824204
"MAPRE2",-0.461164711620717,-0.585554977609441,0.928436778271981,0.493903775019593,0.415873209749581
"MAPRE3",-0.612964069299389,-0.7901043072961,0.969787653264507,0.544792025931449,0.270846495974756
"MAPT",-0.819669451341489,-0.895427484788013,0.768472093446984,0.399749785545746,-0.173407460946957
"MARCKS",0.661283323056121,0.619423624285175,-0.581429296791957,-0.580763269164741,0.046470202270748
"MARCKSL1",0.713600411410372,0.734560518434123,-0.644834748475722,-0.550309884479371,0.166341871499595
"MARK1",-0.288495810318905,-0.339553849070476,0.760577278505884,0.335951474234737,0.518380649679129
"MAT2A",-0.400476464643462,-0.217903270290001,0.0835149093131842,-0.0777022143092253,-0.0881534740131873
"MAT2B",-0.629336979957485,-0.651926561050398,0.446422461969248,0.185812531175767,-0.215541629575243
"MBLAC2",-0.138624149327332,-0.269533053840069,0.639833371106779,0.75015005980875,0.449323103405183
"MBP",-0.0905743134953639,0.135145344092826,-0.311149814720189,0.185854540227518,-0.330883419182117
"MCAM",0.371245897183069,0.454572343542625,-0.567585043153414,0.183891447046653,-0.198014934661836
"MCCC2",0.711967152249883,0.937618032407884,-0.571626465360236,-0.433194439978019,0.359808557680541
"MCTS1",-0.428457053438278,-0.502607907220497,0.739453350925002,0.304261493056852,0.402778729020879
"MDH1",-0.857081272752444,-0.853950227752948,0.572268706963342,0.171616253568051,-0.383809492396498
"MDH2",-0.170802499811114,0.115452410020217,-0.394683618045397,-0.122872305376826,-0.468166540590215
"ME1",-0.415450621347044,-0.561563060188628,0.52854168681635,0.214961001972267,-0.135013665334412
"ME2",0.678259551067853,0.963054662502179,-0.659978879874748,-0.51522440512258,0.313781527737712
"MESDC2",0.943632206634314,0.710614743841586,-0.499942997543384,-0.339824814941824,0.394399547065825
"METAP2",-0.106540447547561,0.044744084295115,-0.0198990527935456,-0.0773664590469471,0.0242880221604045
"METTL7A",0.986549629367507,0.796665893527449,-0.615702136552593,-0.347598570724335,0.333892845510399
"MFGE8",0.431025915001382,0.657615571756524,-0.36128989689522,-0.200092519288348,0.208122218599488
"MFI2",0.481185795912557,0.82094386727149,-0.579284746269801,-0.420872159041328,0.173656473620175
"MGEA5",-0.647754615913422,-0.740000128861803,0.673379831463773,0.412141868437098,-0.00489625076320063
"MGLL",-0.282133099792778,-0.196334907901286,0.632407859760205,0.484541525657475,0.444067115734711
"MINK1",-0.0365678062437183,0.0689853464153883,0.345882859726298,0.441437775522246,0.575607174485426
"MLC1",0.617608308719608,0.863803605213831,-0.522476689837131,-0.450777665844398,0.364701387961021
"MLEC",0.948770817193735,0.746064280104208,-0.478910064766941,-0.31249165123527,0.413691067945726
"MLLT4",0.582010074556153,0.779065464366196,-0.341215616821373,-0.365818857933152,0.553823411677159
"MOG",-0.151551843955855,-0.0546093662140712,-0.30889216051662,0.346813997823923,-0.557805523448284
"MOXD1",0.703696817729811,0.818819292947185,-0.549752129515306,-0.292716533560256,0.312251309237699
"MPI",0.265076321389999,0.461651189197383,-0.304276497815642,-0.307415176161959,0.247147180362597
"MPP2",-0.433683660833482,-0.388821569064512,0.372491668529838,-0.0281499928200144,-0.0462089868802086
"MPP6",0.388754115973286,0.246606662923133,0.0153000286170604,0.0399904664531776,0.502282684434512
"MPST",0.599833680332056,0.911487694788417,-0.763433578741315,-0.691739269501977,0.115289477464165
"MRAS",-0.0652435801135395,-0.0618923166424962,0.314823036114462,0.205761819685772,0.394560927023771
"MRC1",0.547864080646394,0.7741525297921,-0.547245748493465,-0.438493621324888,0.199709272855247
"MRC2",0.852986704909846,0.603527167346187,-0.463709582053728,-0.378021437958664,0.269365869235859
"MROH1",-0.288425758908332,-0.348460507255164,0.745457821003474,0.49983939715491,0.490351895546275
"MSN",0.864115090816583,0.940169436684424,-0.782249758436241,-0.566069678854607,0.183452570217056
"MTAP",0.617747503510727,0.746987176163425,-0.750244778294335,-0.703450563290251,-0.0785647237215932
"MTCH2",0.747082051984494,0.97730149447041,-0.693491442029028,-0.43261340922569,0.322495641638961
"MT.CO2",0.580185365046168,0.900948022671139,-0.619128596735342,-0.367372745280423,0.276290774048152
"MTHFD1",-0.058360433260561,-0.255115808018531,0.332995337862964,0.608680075287328,0.116254280705567
"MTMR1",-0.293315175941291,-0.402886499304963,0.815460394947296,0.395970904750719,0.544328884575935
"MTOR",0.703691707156706,0.774637175172725,-0.353260407369268,-0.300494310060172,0.533012444240404
"MTPN",-0.380385025843164,-0.563955565090472,0.644225225477837,0.14802628861526,0.000224561081903402
"MTSS1L",0.603376153946721,0.785798628610377,-0.537159826371847,-0.394312810046068,0.306394844997078
"MTX2",0.637277974248403,0.925218934433039,-0.558956503539159,-0.422094829153781,0.344845647754302
"MVP",0.832527157372519,0.767746595912886,-0.749937309634973,-0.224888093661638,0.101907587730658
"MYH10",0.724987504490754,0.357889255907681,-0.226419018388382,0.294567025253579,0.303118434310743
"MYH11",0.762295436343539,0.749826778107713,-0.454953563855552,-0.218613062663438,0.367207812359702
"MYH14",0.197097830770532,0.00589078629340473,-0.107692728379213,0.540137719349131,-0.0573607458720092
"MYH9",0.754072532510122,0.392251085328877,-0.343709467157977,0.216148826399192,0.236493451835978
"MYL12B",0.552476068838415,0.428295235735106,-0.552977756744233,0.233811652816196,-0.108298905999811
"MYL6",0.867022396169044,0.698108340217034,-0.619670725626162,-0.157321993568816,0.116152296600789
"MYL6B",0.381779003050941,0.0914170539219565,-0.191931318383676,0.435314377540244,0.0115706502089352
"MYLK",0.371990467429209,0.367036572210977,-0.482996997929556,-0.305708488730985,-0.0956502614573008
"MYO18A",-0.0211065773368622,0.0252910913690153,0.0100659287390978,0.10253991675918,0.0310584096370757
"MYO1C",0.730388909663024,0.668364187999975,-0.463343733133728,-0.132377079097108,0.307431311564092
"MYO1D",0.180293743391016,0.113540103951537,-0.211028886980691,0.410241868381033,-0.0417531580932926
"MYO5A",-0.307712596821781,-0.475743693422824,0.657106837821272,0.953295146018085,0.25976975845702
"MYO6",0.5281817195066,0.69802836782607,-0.518166982143552,0.0754878079898108,0.20295723102531
"MYOF",0.691845399425234,0.824361494924033,-0.673357196292757,-0.428031852065095,0.210228671493776
"NADK2",0.507057144605814,0.847734080055856,-0.793528390165247,-0.50258684997405,-0.108250280856755
"NAE1",-0.185545851584825,-0.313343922425114,0.354692530855456,0.0103016519141314,0.000782960526936858
"NAGK",0.501695110599502,0.271476232463424,0.175638026284189,0.19060552977451,0.7094873043137
"NAMPT",0.775513043417716,0.743328712298291,-0.532992073749122,-0.34959427185797,0.363185662882289
"NANS",-0.169923184711826,-0.467116785162439,0.729313498786057,0.540112232871862,0.410933966654505
"NAP1L1",0.368281724775114,0.431439095461977,-0.0747335262547461,-0.312902349331212,0.424465860281334
"NAP1L4",0.0358815559611425,-0.122391464367013,0.216012669275857,0.223102286109122,0.274371926169782
"NAPA",-0.311909640231252,-0.54765286566504,0.851199748413057,0.644013051448576,0.48513939445554
"NAPB",-0.566012062105859,-0.745139636178151,0.96788318958107,0.677180610438194,0.317191485956056
"NAPG",-0.475641766403144,-0.67062174692634,0.898620099682399,0.727466705594071,0.294617991122806
"NARS",-0.394646982298162,-0.422658888000643,0.431531075522572,0.625945423624166,0.138589154713821
"NCALD",-0.637182720286811,-0.780392528134692,0.885483543008257,0.526074078082473,0.161230302189478
"NCAM1",0.0261655520001627,0.14155850772525,0.00926438092872919,0.471129452652323,0.177802129675317
"NCAM2",-0.437816041621496,-0.204045330001395,0.29502259239428,0.290808490533016,0.0542068441150797
"NCAN",-0.387583423415851,-0.389045762415063,0.0657198855738356,0.631477758769819,-0.406781687145343
"NCDN",-0.5811320610239,-0.781856664920692,0.702033622150965,0.641083425137741,-0.0148007419434983
"NCEH1",0.345123996754528,0.226054363830007,-0.0633550182637773,0.39506282536409,0.271357735830781
"NCK2",-0.289053146697392,-0.364137997623055,0.788814793912394,0.374924482506225,0.548570457465257
"NCKAP1",0.425551870035685,0.00636316580641642,0.128429351862858,0.04355490066807,0.356941959421374
"NCL",-0.123739493008949,-0.316844082519734,0.107205216777647,0.359452428202214,-0.104358399301048
"NCOA7",-0.283696069856565,-0.522782874825137,0.83432409002973,0.504718296204762,0.45562163092016
"NCS1",-0.575726222133758,-0.685898394569481,0.676738012039096,0.488886354578266,0.0759949916450314
"NCSTN",0.609271835065579,0.817654194326585,-0.580420300218004,-0.277635414978108,0.293881089974535
"NDEL1",-0.389990992630044,-0.476094596055941,0.804196763080408,0.324075735450245,0.370692130372234
"NDRG1",0.178322432005913,0.417692304516421,-0.47571424946907,-0.438198657137583,-0.0539212789303742
"NDRG2",0.10087901414212,0.0825300369786701,0.177679851954832,-0.29662190026063,0.323923908285661
"NDRG3",-0.615469195342054,-0.554864516205849,0.76666491842451,0.398032193500817,0.311070960578187
"NDRG4",-0.564285271076544,-0.562936913416325,0.474287648844938,0.571739326305515,-0.0327704560496669
"NDUFA10",0.614341180801121,0.851738019416579,-0.514853655497127,-0.301931680968589,0.289063161214637
"NDUFA13",0.617766201024789,0.920690851212941,-0.554818890140929,-0.418735935100933,0.34083302387036
"NDUFA2",0.654974061587562,0.92200318847405,-0.551871458530551,-0.415415960366423,0.344461548132637
"NDUFA5",0.654109943802873,0.901901140983688,-0.561612864489694,-0.398837614750343,0.332672138081767
"NDUFA8",0.639285512941047,0.919655239679058,-0.588645420755615,-0.428756286598642,0.333530077858842
"NDUFA9",0.605692028798937,0.915889140099398,-0.610589182120102,-0.394127291752391,0.282647468290706
"NDUFB10",0.478999250792818,0.866875837755483,-0.538643895030355,-0.405164446273035,0.262133986471267
"NDUFB9",0.604067642786005,0.898607740413993,-0.551676821533737,-0.354498923906572,0.323422114610245
"NDUFS1",0.662865472416264,0.924765774150268,-0.59275525757183,-0.398339582186212,0.306549218286519
"NDUFS2",0.590218041722241,0.901328322798424,-0.567951582170787,-0.367874346960193,0.29894431517937
"NDUFS3",0.602119244366613,0.885488829048631,-0.560460521800608,-0.36068949826587,0.268504266357715
"NDUFS5",0.659804284199306,0.917404814344291,-0.548509032423844,-0.411478084473245,0.34159782586013
"NDUFS6",0.725204122737741,0.967755064758102,-0.63921185845155,-0.493580430649018,0.334188216398035
"NDUFV1",0.608308433637516,0.921198017436783,-0.600793543042134,-0.383166098151332,0.313613139609911
"NDUFV2",0.679555956233118,0.916181358404328,-0.590144996949806,-0.436167959015907,0.296268506943119
"NECAB1",-0.374182647588099,-0.596597772639302,0.823102257615595,0.713613680946653,0.309812136971249
"NECAB2",-0.425691791451209,-0.509270502598499,0.678732191920233,0.335693760294568,0.222626153864006
"NECAP1",-0.431667705695564,-0.513727332379488,0.828566665000267,0.347967428464865,0.358990383549621
"NEDD8.MDP1",-0.396780829094965,-0.409374163267693,0.506098238134486,0.137684510475369,0.111219141570339
"NEFL",-0.1011014271798,-0.0457658643755873,-0.244626627230936,0.215671943643647,-0.300615814046416
"NEFM",-0.335182406624861,-0.14486403121355,-0.299464796829245,-0.207974120784135,-0.71393812656318
"NEGR1",-0.140551876534527,-0.150805559080439,-0.0354976640203403,0.553995406178897,-0.3506321097628
"NENF",0.847028983851009,0.509824639893473,-0.425280484495122,-0.311973487523449,0.270882092357287
"NEO1",0.627230106354457,0.761409920715244,-0.883810539616355,-0.393129073381058,-0.173233231105283
"NFASC",0.384738744013167,0.444893826726753,-0.613350890697924,0.16952015246365,-0.275065643467078
"NID1",0.552987569480943,0.701641098594384,-0.839339222291267,-0.317502907786179,-0.24655941138102
"NID2",-0.054392289107884,0.150611623111051,-0.538359283013488,-0.22504294710422,-0.627920304956085
"NIF3L1",-0.0755870365713976,0.13512374257708,-0.0342637763884648,0.102339626773542,0.123417973250589
"NIPSNAP1",0.51480295087192,0.829452474538537,-0.486087455064131,-0.222691508715006,0.281122612223406
"NIPSNAP3A",0.593628915258445,0.882076150231438,-0.785872399356395,-0.433701039717982,-0.0129918795454935
"NISCH",-0.404141883993504,-0.616051439433484,0.804074222769788,0.385578719073085,0.26844065120535
"NIT1",0.0828912066870411,-0.179860751324034,0.574117435938183,0.472414347989238,0.500167714776677
"NIT2",-0.190757140018121,-0.174255730139643,-0.0639163074294417,-0.318910325482945,-0.460394061296629
"NME1.NME2",-0.770961741662038,-0.748193544592664,0.442500988545125,0.0534961156860814,-0.448732330629502
"NMT1",-0.484667081464146,-0.714658152093594,0.401140319836114,0.41440281956673,-0.295975250356281
"NNT",0.637524433917015,0.916354166876926,-0.581817644631486,-0.372498943173498,0.291654746763206
"NOL3",0.127275600557556,-0.0618148651401735,-0.0303197929674253,-0.218509382638623,-0.0986281928763698
"NPC1",0.684584533988066,0.922202776248055,-0.697231540524068,-0.55637957648347,0.235380870100928
"NPC2",0.884073396327923,0.933000264089521,-0.671034468286707,-0.490645883616751,0.357555469275264
"NPEPL1",0.433875946251709,0.83628350291732,-0.606465142900949,-0.482091829509485,0.225223473753359
"NPEPPS",-0.602056267934429,-0.665143949360762,0.500560675181679,0.306918744054667,-0.0953377785715829
"NPM1",0.181911398341465,0.329508305307428,-0.35838400071089,-0.167866880972044,0.00949828756294775
"NPTN",-0.626708640345084,-0.669830138032941,0.802577527824838,0.466829315410025,0.0813345231470599
"NPTX1",-0.335754726051344,-0.451939286298117,0.310680640874608,0.636924212731537,-0.161170105785077
"NQO1",0.522272938344565,0.678281275557958,-0.583042135000399,-0.398205726182094,0.193687597121556
"NQO2",0.0562976220682068,-0.218445603307948,0.0825810431972859,0.070708276991085,-0.103289314318761
"NRCAM",0.289564795785894,0.416964008902997,-0.445110674162621,0.318655181854607,-0.175356171863025
"NRN1",-0.564843889404493,-0.582137094362491,0.735795545263231,0.167699314324277,0.159320497842665
"NRXN3",0.0441165907763988,-0.151143800359476,0.134540037151537,0.697502275237729,-0.0506983650097148
"NSF",-0.608739019322977,-0.739102532804358,0.961148853871174,0.567929718496255,0.346978263551724
"NSFL1C",-0.415737462769964,-0.682354056381047,0.848232998288042,0.613493760510553,0.2342354551436
"NT5C2",0.725117670124761,0.691713093316164,-0.391800457964186,-0.373135892344495,0.386566051865456
"NT5E",0.580662556289748,0.823344337205883,-0.648868111446377,-0.591731085779064,0.174138380599256
"NTM",0.664242050677573,0.906076691649269,-0.799033745088155,-0.451446617703378,0.014842336957973
"NTNG2",-0.220514336698945,-0.278356851130475,0.519031742336572,0.280320371392593,0.345572631082829
"NTRK2",0.793062742318314,0.801110540304595,-0.416172271745135,-0.186098304607394,0.507960376120528
"NUCB1",0.96448516360071,0.771103436556882,-0.549297818092509,-0.371763225865111,0.369666439601307
"NUCB2",0.940231128002896,0.667934088599382,-0.461794486612876,-0.332331283004588,0.356756726485565
"NUCKS1",-0.311761115632581,0.131571282504097,-0.404760841849656,-0.661724206701176,-0.540197022116369
"NUDC",-0.323159077333313,-0.517441244747656,0.676150531295683,0.193635579677371,0.131854526473032
"NUDCD3",-0.148414069929565,-0.415670821433777,0.70172605672747,0.436679797198531,0.437183023349541
"NUDT16",0.373636096142226,0.389953036912102,0.00242173995247422,0.249427932724525,0.486355291694589
"NUDT5",0.614096878920168,0.773243128826323,-0.811484520205712,-0.664529939415709,-0.188338428029315
"NUTF2",-0.287175634327739,-0.333919649709059,0.229342205987939,-0.245741130889621,-0.139122296673766
"OGDH",0.64824252878936,0.859993267563264,-0.559308204915024,-0.303069464993778,0.253492420115519
"OGFRL1",0.535548591013547,0.786375956973323,-0.612780387411134,-0.371196018755503,0.255480686764971
"OLA1",-0.430815377103995,-0.636424126014715,0.880759139064398,0.61017151813746,0.410660606993991
"OMG",-0.30064360437323,-0.270675259885605,-0.169955496105874,0.347625169704338,-0.7244015778565
"OPA1",0.799189073693382,0.950080885715277,-0.629964298028411,-0.369769072386697,0.34156964079007
"OPCML",-0.762878948458595,-0.744090267396644,0.663859611256757,0.406814493906568,-0.170869642805798
"ORM1",0.158461774166888,0.102606748309806,-0.513195333036783,-0.358025463858204,-0.455872700413118
"OSBP",-0.261967907556758,-0.266876163552446,0.724098191735761,0.298070754759219,0.562555976606815
"OSBPL1A",0.231041108089885,0.188901482997344,0.158876495665513,-0.160616465513912,0.400354722183508
"OTUB1",-0.390981518622921,-0.628975166481846,0.930818801323764,0.727945837036043,0.43668534039843
"OXCT1",0.313187445934406,0.689105764170584,-0.459314713868519,-0.196159503603622,0.0925191689103811
"OXR1",-0.437879315596797,-0.659779838327872,0.776805102096688,0.352683439612012,0.212892042210055
"OXSR1",0.353368776353349,0.154950012150529,-0.092506261022109,0.297294207310908,0.0984752168062023
"P2RX7",0.00509505790511039,-0.13454772599554,0.0330836039309756,0.129798576220737,-0.0776839171649797
"P2RY12",0.340619057731265,0.395706321868729,-0.362790704549459,-0.359369169635538,-0.0203861439940427
"P4HB",0.96739110311762,0.82574925811206,-0.670516836812253,-0.447894396470227,0.255307315028901
"PA2G4",-0.136555880873662,-0.343977187267273,0.610714126860152,0.466331136357535,0.346253002267283
"PABPC1",-0.333649590300472,-0.283209951997204,0.0434690893841935,-0.255326670113749,-0.466932656640483
"PACS1",-0.760889578587767,-0.877561527827098,0.932757838095347,0.600054161654962,0.0870053786991174
"PACSIN1",-0.771731836255884,-0.889410212104406,0.88949280747866,0.623948958655038,-0.0134391306103064
"PACSIN2",-0.368657816922179,-0.301885551507114,0.352271111623845,0.129472455994086,-0.0688127385410225
"PACSIN3",0.61735735846442,0.63684753165783,-0.494297391840524,-0.597275970066946,0.166828183299875
"PADI2",0.740024307048546,0.592074353019192,-0.626262297131968,-0.310032112810412,0.0806245762263245
"PAFAH1B1",-0.563068349510374,-0.713164767718535,0.895187190544827,0.697785859417803,0.20667535700559
"PAFAH1B2",-0.6971667022239,-0.787647292611854,0.471402710436182,0.398114999544644,-0.300642346506839
"PAFAH1B3",0.623154281848022,0.550495088555912,-0.0367202128375294,-0.0809673656706039,0.698699266209884
"PAICS",-0.110356177617262,-0.0886489814782309,-0.122476692639259,-0.110267488446452,-0.0975138349854356
"PAK1",-0.803743172140405,-0.865335784350368,0.837074669490144,0.428871345944398,-0.0471220679173432
"PAK2",-0.0721681045141085,-0.0170927099480052,-0.132271842070241,0.173887721869086,-0.0837487511709508
"PAK3",-0.761246615188048,-0.726026437549304,0.735361154241322,0.377628743808175,-0.08470192483296
"PALM",-0.374380620136416,-0.675053238878552,0.841360693818476,0.4362499372816,0.272621461396194
"PALM2",-0.341170815744427,-0.439468661934051,0.862240518620188,0.428232638967588,0.541315659845738
"PARK7",0.219463981907465,0.538516247188846,-0.718234773794682,-0.689217342708056,-0.356202075179542
"PARVA",0.684138561431843,0.876394346911803,-0.68729463929518,-0.265692675640755,0.229438257284845
"PBXIP1",0.975803170326601,0.820480636830195,-0.612211117505158,-0.397370774635975,0.368640818464947
"PC",0.625570866736773,0.890179657592234,-0.545073467198847,-0.407051603387606,0.306520757540262
"PCBD1",0.511983294605593,0.701154596024735,-0.758866178661153,-0.512093888632091,-0.155487092885768
"PCBP1",0.00508695449713312,0.0880235984981132,0.109873291945897,0.515518762453633,0.245842794984429
"PCCA",0.622756496763996,0.863236455046192,-0.52237641898672,-0.248155813037152,0.282833403389278
"PCDH1",-0.417240911062131,-0.376757372142188,0.507562199275337,0.300585596003064,0.185979201120273
"PCLO",-0.657926696746255,-0.649039820693205,0.747092284397234,0.172809318674149,0.0473111677610654
"PCMT1",-0.789043245490123,-0.824831632919131,0.820929324693229,0.50673497756793,-0.0818050943143281
"PCSK1N",0.347865710678954,-0.115077077254146,-0.00979171315039543,0.478612447791422,-0.0559203826072491
"PCYOX1",0.89835405656956,0.834050575623262,-0.548053426723723,-0.293295547899022,0.372784118388956
"PCYT2",-0.347145947893049,-0.55944612206455,0.623061220239452,0.663592873247231,0.215870665968537
"PDCD5",-0.744768452714981,-0.908374902191683,0.705514008387699,0.329570144008711,-0.288809204367307
"PDCD6",0.639385583317006,0.751243561431291,-0.309506305119411,-0.0494102052822225,0.525788692009766
"PDCD6IP",-0.490860318532823,-0.728077261712771,0.913338412131887,0.518533591478286,0.35445804837856
"PDE1A",-0.658622582364332,-0.830773851221919,0.886371410205051,0.582692688337058,0.0761079901869379
"PDE2A",-0.360535540845165,-0.551413410103592,0.925417993468561,0.522680385847002,0.53912336040508
"PDGFRB",0.837646786082111,0.97307413207279,-0.681519654542783,-0.421242946312287,0.366967094375216
"PDHA1",0.639123562840546,0.885906569647645,-0.591538623847603,-0.274990067350763,0.252237927999612
"PDHB",0.569376915821424,0.840259415891455,-0.583972867103666,-0.3096925008392,0.165338214273721
"PDIA3",0.96521640011164,0.72672440274086,-0.543494176634124,-0.381326872461749,0.359168154955939
"PDIA4",0.966424253829511,0.84913135008651,-0.629310197922741,-0.437075926907717,0.330295877418412
"PDIA6",0.97167040405704,0.879503833410285,-0.666863723802578,-0.442077906979353,0.326234591820444
"PDLIM5",0.542225004290401,0.688049160698269,-0.699103233377857,-0.629309496960724,-0.126740293957306
"PDXK",-0.206834363632863,-0.357323389962954,0.684114315771661,0.515147549874297,0.42817652576488
"PDXP",-0.794417361303027,-0.866679753612049,0.860289817377443,0.471121228944311,-0.0170656414065365
"PEA15",-0.199093621173741,-0.42131433400909,0.317264874468483,0.359633767520812,-0.0383353728014085
"PEBP1",-0.564263217676275,-0.605424955425665,0.170732214370932,0.169050959371834,-0.631441337879838
"PECAM1",0.549232019804169,0.792477217064187,-0.608499372042909,-0.269851080081963,0.270441541227813
"PEF1",0.841993499952589,0.744961163313029,-0.481878300596781,-0.146905221748192,0.380576642347102
"PEPD",-0.402075930406268,-0.340856662384964,0.0825895386986893,-0.233081012481905,-0.464891799392372
"PFAS",-0.743040854160579,-0.412549735751045,0.246255100951481,0.0601052932616502,-0.371575668086899
"PFDN2",-0.667236647284397,-0.825363283345359,0.85985626859959,0.536770287426013,0.0422708475072146
"PFDN6",-0.565221801562913,-0.86343806020658,0.730408947962852,0.507998517069574,-0.0910846907367185
"PFKFB2",0.129296034308196,0.118974189577579,0.133923382972649,0.165769582643137,0.303736657070762
"PFKL",-0.115186899952307,-0.312763162663604,0.673273006968526,0.530089186497612,0.536815069817848
"PFKM",-0.675234924444163,-0.539581464381329,0.565846255497878,0.396284548558817,0.0860806222611243
"PFKP",-0.455632527651988,-0.586968498116677,0.918011174970633,0.663465371253431,0.449440678232649
"PFN1",0.686020822865428,0.579663366063663,-0.543863818142283,-0.556276742807058,0.0976505875214699
"PFN2",-0.586957621830812,-0.578311509181076,0.852066727411843,0.58440190721768,0.387054255945094
"PGAM1",-0.149530283508701,-0.271813648246771,0.700424342984238,0.460713553189338,0.612793505945691
"PGAM2",0.503056351117708,0.85276091342057,-0.627743863373911,-0.488205889903076,0.235385905474431
